Código;Descrição;Situação;Situação Conferência;Situação Sorter;Cod. SKU;Num. Picking;Num. Pedido;Num. Caixa Plástica;Num. Endereço;Num. Posto;Num. Conferencia;Num. Controle;Cor LED;Data Início;Data Finalização;Data Conferência;Quantidade;Quantidade Separada;Quantidade Conferida;Usuário Operador;Usuário Conferência;Livre 1;Livre 2;Livre 3;Livre 4;Livre 5;Livre 6;Livre 6;Livre 6;Livre 6;Livre 10;
390376;BUCHA 10                             C/500-TRIFIXI;F;F;;85110;0000283459;3589706;283459;150465;16;1;;;01/09/2025 14:59;01/09/2025 16:37;01/09/2025 17:28;5;5;5;JOAO.MARCELO;FREDSON.SILVA;1;363249;PAPELAO;109317;1;PAPELAO;30877;7897442100374;PESADO;SACO;
390375;ABRAC.FIXA FIO BR.1012 2,5 a 4,0mm    C/10-TRIFIXI;F;F;;7731;0000283459;3589706;283459;151222;14;1;;;01/09/2025 14:59;01/09/2025 16:29;01/09/2025 17:28;2;2;2;WILLIAN.ARAUJO;FREDSON.SILVA;1;363251;PAPELAO;109317;1;PAPELAO;30877;7897442100015;PESADO;CAIXA;
390374;ABRAC.P/CB.COAXIAL 10mm               C/10-TRIFIXI;F;F;;7739;0000283459;3589706;283459;151655;11;1;;;01/09/2025 14:59;01/09/2025 16:11;01/09/2025 17:28;2;2;2;MATHEUS.FERREIRA;FREDSON.SILVA;1;363250;PAPELAO;109317;1;PAPELAO;30877;77391;PESADO;CAIXA;
390373;ABRAC.FIXA FIO BR.1416 1,0 a 2,5mm    C/10-TRIFIXI;F;F;;7734;0000283459;3589706;283459;151654;11;1;;;01/09/2025 14:59;01/09/2025 16:09;01/09/2025 17:28;3;3;3;MATHEUS.FERREIRA;FREDSON.SILVA;1;363246;PAPELAO;109317;1;PAPELAO;30877;7897442100022;PESADO;CAIXA;
390372;BUCHA GESSO/DRYWALL PLACA 04/13mm C/PF.C/25-TRIFIX;F;F;;28017;0000283459;3589706;283459;154786;9;1;;;01/09/2025 14:59;01/09/2025 15:43;01/09/2025 17:28;2;2;2;MARCOS.MOTA;FREDSON.SILVA;1;363247;PAPELAO;109317;1;PAPELAO;30877;7897442100763;PESADO;SACO;
390371;BUCHA GESSO/DRYWALL PLACA 15/23mm C/PF.C/25-TRIFIX;F;F;;7750;0000283459;3589706;283459;154660;8;1;;;01/09/2025 14:59;01/09/2025 15:38;01/09/2025 17:28;2;2;2;ARTHUR.SANTANA;FREDSON.SILVA;1;363248;PAPELAO;109317;1;PAPELAO;30877;107750;PESADO;CAIXA;
390370;BUCHA GESSO/DRYWALL PLACA 15/23mm     C/40-TRIFIXI;F;F;;31875;0000283459;3589706;283459;154022;3;1;;;01/09/2025 14:59;01/09/2025 15:19;01/09/2025 17:28;2;2;2;WILLIAN.COSTA;FREDSON.SILVA;1;363253;PAPELAO;109317;1;PAPELAO;30877;7897442141100;PESADO;SACO;
390369;PASSA FIO C/CB.ACO 10m VD.ENCARTELADO     -PROAQUA;F;F;;5768;0000283458;3589087;283458;163367;101;1;;;01/09/2025 14:57;01/09/2025 15:09;01/09/2025 21:09;2;2;2;JOAO.SOUSA;LUIS.HENRIQUE;1;363243;PAPELAO;109317;1;PAPELAO;30876;7897574600094;PESADO;PEÇA;
390368;SUP.P/TV FIXO UNIV.10" A 100"PR.SBRUB750-BRASFORMA;F;F;;20447;0000283458;3589087;283458;163263;101;1;;;01/09/2025 14:57;01/09/2025 15:09;01/09/2025 21:09;6;6;6;JOAO.SOUSA;LUIS.HENRIQUE;1;363215;PAPELAO;109317;1;PAPELAO;30876;7896689112706;PESADO;PEÇA;
390367;CABIDE STANDER CR.17208                      -LEAO;F;F;;27572;0000283458;3589087;283458;159895;101;1;;;01/09/2025 14:57;01/09/2025 15:11;01/09/2025 21:09;5;5;5;JOAO.SOUSA;LUIS.HENRIQUE;1;363207;PAPELAO;109317;1;PAPELAO;30876;7898512454823;PESADO;PEÇA;
390366;CADEADO 20mm LATAO                   51000014 PADO;F;F;;3231;0000283458;3589087;283458;150023;19;1;;;01/09/2025 14:57;01/09/2025 16:11;01/09/2025 21:09;5;5;5;MAXWEL.SANTANA;LUIS.HENRIQUE;1;363214;PAPELAO;109317;1;PAPELAO;30876;7891065000141;PESADO;PEÇA;
390365;CADEADO 35mm LATAO                   51000017 PADO;F;F;;3234;0000283458;3589087;283458;150000;19;1;;;01/09/2025 14:57;01/09/2025 16:11;01/09/2025 21:09;4;4;4;MAXWEL.SANTANA;LUIS.HENRIQUE;1;363206;PAPELAO;109317;1;PAPELAO;30876;7891065000172;PESADO;PEÇA;
390364;DISCO DESBASTE FERRO 115x6,4x22.23mm LTW-CARBOFORC;F;F;;17571;0000283458;3589087;283458;150170;18;1;;;01/09/2025 14:57;01/09/2025 16:02;01/09/2025 21:09;4;4;4;KELVE.SILVA;LUIS.HENRIQUE;1;363221;PAPELAO;109317;1;PAPELAO;30876;7891345210147;PESADO;PEÇA;
390363;CADEADO 30mm LATAO                   51000016 PADO;F;F;;3233;0000283458;3589087;283458;156098;18;1;;;01/09/2025 14:57;01/09/2025 16:03;01/09/2025 21:09;4;4;4;KELVE.SILVA;LUIS.HENRIQUE;1;363212;PAPELAO;109317;1;PAPELAO;30876;7891065000165;PESADO;PEÇA;
390362;CUPINICIDA JIMO CUPIM 900ml                  -JIMO;F;F;;85900;0000283458;3589087;283458;150164;18;1;;;01/09/2025 14:57;01/09/2025 16:02;01/09/2025 21:09;1;1;1;KELVE.SILVA;LUIS.HENRIQUE;1;363201;PAPELAO;109317;1;PAPELAO;30876;7896027042429;PESADO;LATA;
390361;ARALDITE COMUM PROF.23gr 90min.           -TEKBOND;F;F;;19358;0000283458;3589087;283458;150414;17;1;;;01/09/2025 14:57;01/09/2025 15:48;01/09/2025 21:09;6;6;6;KELVE.SILVA;LUIS.HENRIQUE;1;363211;PAPELAO;109317;1;PAPELAO;30876;7898472261592;PESADO;PEÇA;
390360;ARALDITE HOBBY 16gr 10min.                -TEKBOND;F;F;;19359;0000283458;3589087;283458;150246;17;1;;;01/09/2025 14:57;01/09/2025 15:47;01/09/2025 21:09;1;1;1;KELVE.SILVA;LUIS.HENRIQUE;1;363203;PAPELAO;109317;1;PAPELAO;30876;7898472261844;PESADO;CAIXA;
390359;DOB.FERRO GALV.3x3" C/3               BLISTER-LOTH;F;F;;24212;0000283458;3589087;283458;158922;16;1;;;01/09/2025 14:57;01/09/2025 15:37;01/09/2025 21:09;6;6;6;JOAO.MARCELO;LUIS.HENRIQUE;1;363217;PAPELAO;109317;1;PAPELAO;30876;7893853435500;PESADO;Cartela;
390358;NIVEL ALUMINIO 12" 30CM              1177-THOMPSON;F;F;;23724;0000283458;3589087;283458;150905;16;1;;;01/09/2025 14:57;01/09/2025 15:35;01/09/2025 21:09;2;2;2;JOAO.MARCELO;LUIS.HENRIQUE;1;363197;PAPELAO;109317;1;PAPELAO;30876;7898011973689;PESADO;PEÇA;
390357;NIVEL ALUMINIO 12" 30CM              1177-THOMPSON;F;F;;23724;0000283457;3589087;283457;150905;16;1;;;01/09/2025 14:57;01/09/2025 15:59;01/09/2025 16:29;1;1;1;JOAO.MARCELO;FREDSON.SILVA;1;363197;PAPELAO;109317;1;PAPELAO;30876;7898011973689;PESADO;PEÇA;
390356;LIMPADOR PORCELANATO 1lt                  PROCLEAN;F;F;;20440;0000283457;3589087;283457;151001;15;1;;;01/09/2025 14:57;01/09/2025 15:52;01/09/2025 16:29;2;2;2;JOAO.MARCELO;FREDSON.SILVA;1;363239;PAPELAO;109317;1;PAPELAO;30876;7898952078313;PESADO;PEÇA;
390355;BUCHA 05 FIXA DURA                   C/100-TRIFIXI;F;F;;7744;0000283457;3589087;283457;158682;15;1;;;01/09/2025 14:57;01/09/2025 15:54;01/09/2025 16:29;2;2;2;JOAO.MARCELO;FREDSON.SILVA;1;363237;PAPELAO;109317;1;PAPELAO;30876;7897442140073;PESADO;CAIXA;
390354;CADEADO PORTA ACO TETRA KING 3 VD     17500-DOVALE;F;F;;31876;0000283457;3589087;283457;158695;15;1;;;01/09/2025 14:57;01/09/2025 15:54;01/09/2025 16:29;1;1;1;JOAO.MARCELO;FREDSON.SILVA;1;363224;PAPELAO;109317;1;PAPELAO;30876;7898488641418;PESADO;PEÇA;
390353;KIT VARAL TETO                        0104-POLIBEL;F;F;;5866;0000283457;3589087;283457;151011;15;1;;;01/09/2025 14:57;01/09/2025 15:53;01/09/2025 16:29;3;3;3;JOAO.MARCELO;FREDSON.SILVA;1;363199;PAPELAO;109317;1;PAPELAO;30876;7898078640104;PESADO;PEÇA;
390352;ARAME GALVANIZADO ROLO 10m N.18          806118-HF;F;F;;18916;0000283457;3589087;283457;151249;14;1;;;01/09/2025 14:57;01/09/2025 15:40;01/09/2025 16:29;1;1;1;WILLIAN.ARAUJO;FREDSON.SILVA;1;363231;PAPELAO;109317;1;PAPELAO;30876;27893595621517;PESADO;AMARRADO;
390351;TESOURA CORTA CHAPA 12"                     749-HF;F;F;;20825;0000283457;3589087;283457;155529;14;1;;;01/09/2025 14:57;01/09/2025 15:42;01/09/2025 16:29;2;2;2;WILLIAN.ARAUJO;FREDSON.SILVA;1;363228;PAPELAO;109317;1;PAPELAO;30876;6922711083513;PESADO;PEÇA;
390350;FITA SCOTCH FIXA FORTE EXTREMA 24mmx2,0m        3M;F;F;;18948;0000283457;3589087;283457;151263;14;1;;;01/09/2025 14:57;01/09/2025 15:41;01/09/2025 16:29;10;10;10;WILLIAN.ARAUJO;FREDSON.SILVA;1;363209;PAPELAO;109317;1;PAPELAO;30876;7891040216260;PESADO;PEÇA;
390349;PASSA FIO C/CB.ACO 15m VD.ENCARTELADO     -PROAQUA;F;F;;5769;0000283457;3589087;283457;151303;13;1;;;01/09/2025 14:57;01/09/2025 15:24;01/09/2025 16:29;2;2;2;WILLIAN.ARAUJO;FREDSON.SILVA;1;363232;PAPELAO;109317;1;PAPELAO;30876;7897574600100;PESADO;PEÇA;
390348;EXT.3S.2P PAR.2X0,75MM  10M BR.NEW POP   227809-FC;F;F;;28241;0000283457;3589087;283457;151321;13;1;;;01/09/2025 14:57;01/09/2025 15:25;01/09/2025 16:29;6;6;6;WILLIAN.ARAUJO;FREDSON.SILVA;1;363198;PAPELAO;109317;1;PAPELAO;30876;7897356527809;PESADO;PEÇA;
390347;TRINCHA MEDIA SINT.GRIS CB.BR. 1/2"       312-ROMA;F;F;;80742;0000283457;3589087;283457;155138;12;1;;;01/09/2025 14:57;01/09/2025 15:18;01/09/2025 16:29;1;1;1;MATHEUS.FERREIRA;FREDSON.SILVA;1;363241;PAPELAO;109317;1;PAPELAO;30876;17891595002971;PESADO;CAIXA;
390346;ANTICORROSIVO WD40 300ML/200G         (060)-THERON;F;F;;85062;0000283457;3589087;283457;150619;12;1;;;01/09/2025 14:57;01/09/2025 15:17;01/09/2025 16:29;2;2;2;MATHEUS.FERREIRA;FREDSON.SILVA;1;363227;PAPELAO;109317;1;PAPELAO;30876;7898193140015;PESADO;UNIDADE;
390345;ARAME GALVANIZADO ROLO 10m N.14          806114-HF;F;F;;18914;0000283457;3589087;283457;151674;11;1;;;01/09/2025 14:57;01/09/2025 15:13;01/09/2025 16:29;1;1;1;MATHEUS.FERREIRA;FREDSON.SILVA;1;363245;PAPELAO;109317;1;PAPELAO;30876;27893595621531;PESADO;CAIXA TEMPORARI;
390344;CUPINICIDA EXTERMINADOR CUPIM 900ml     -SAYERLACK;F;F;;18729;0000283457;3589087;283457;150748;10;1;;;01/09/2025 14:57;01/09/2025 15:08;01/09/2025 16:29;2;2;2;MARCOS.MOTA;FREDSON.SILVA;1;363220;PAPELAO;109317;1;PAPELAO;30876;7891567595572;PESADO;PEÇA;
390343;TOM.DUPLA 10A BR.(SIS.X)               63120-ILUMI;F;F;;13176;0000283456;3589087;283456;151540;10;1;;;01/09/2025 14:57;01/09/2025 15:59;01/09/2025 18:10;6;6;0;MARCOS.MOTA;WILLIAN.ARAUJO;1;363242;PAPELAO;109317;1;PAPELAO;30876;78983226401195;PESADO;PEÇA;
390342;DOB.FERRO GALV.3x2.1/2" C/3           BLISTER-LOTH;F;F;;85580;0000283456;3589087;283456;151547;10;1;;;01/09/2025 14:57;01/09/2025 15:59;01/09/2025 18:10;6;6;0;MARCOS.MOTA;WILLIAN.ARAUJO;1;363240;PAPELAO;109317;1;PAPELAO;30876;7893853435456;PESADO;PEÇA;
390341;DUCHA HIG.C/RAB.INOX CR.                  10008-HF;F;F;;30223;0000283456;3589087;283456;150732;10;1;;;01/09/2025 14:57;01/09/2025 15:58;01/09/2025 18:10;2;2;0;MARCOS.MOTA;WILLIAN.ARAUJO;1;363226;PAPELAO;109317;1;PAPELAO;30876;7893590286922;PESADO;PEÇA;
390340;ESMALTE EXTRA RAPIDO AB.M.CONHAQUE   1/4-RESICOLOR;F;F;;32254;0000283456;3589087;283456;151666;10;1;;;01/09/2025 14:57;01/09/2025 15:59;01/09/2025 18:10;3;3;0;MARCOS.MOTA;WILLIAN.ARAUJO;1;363216;PAPELAO;109317;1;PAPELAO;30876;7896155151352;PESADO;PEÇA;
390339;COLA CONTATO  200gr                       -TEKBOND;F;F;;25913;0000283456;3589087;283456;151548;10;1;;;01/09/2025 14:57;01/09/2025 16:37;01/09/2025 18:10;3;0;0;WILTON.SANTOS;WILLIAN.ARAUJO;1;363205;PAPELAO;109317;1;PAPELAO;30876;7898543383574;PESADO;PEÇA;
390338;DOB.FERRO COLONIAL 3x2.1/2" C/3       BLISTER-LOTH;F;F;;24213;0000283456;3589087;283456;151423;9;1;;;01/09/2025 14:57;01/09/2025 15:43;01/09/2025 18:10;6;6;0;MARCOS.MOTA;WILLIAN.ARAUJO;1;363208;PAPELAO;109317;1;PAPELAO;30876;7893853700066;PESADO;Cartela;
390337;PASSA FIO C/CB.ACO 20m VD.ENCARTELADO     -PROAQUA;F;F;;5770;0000283456;3589087;283456;154665;8;1;;;01/09/2025 14:57;01/09/2025 15:37;01/09/2025 18:10;2;2;0;ARTHUR.SANTANA;WILLIAN.ARAUJO;1;363244;PAPELAO;109317;1;PAPELAO;30876;7897574600117;PESADO;PEÇA;
390336;FILTRO LINHA 6 TOM.CABO 1,20M PR. QFL6-QUALITRONIX;F;F;;17131;0000283456;3589087;283456;151165;8;1;;;01/09/2025 14:57;01/09/2025 15:36;01/09/2025 18:10;2;2;0;ARTHUR.SANTANA;WILLIAN.ARAUJO;1;363235;PAPELAO;109317;1;PAPELAO;30876;7898246050179;PESADO;PEÇA;
390335;DOB.FERRO GALV.2.1/2" C/3             BLISTER-LOTH;F;F;;85576;0000283456;3589087;283456;151145;8;1;;;01/09/2025 14:57;01/09/2025 15:36;01/09/2025 18:10;3;3;0;ARTHUR.SANTANA;WILLIAN.ARAUJO;1;363234;PAPELAO;109317;1;PAPELAO;30876;7893853435265;PESADO;PEÇA;
390334;ARAME GALVANIZADO ROLO 10m N.20          806120-HF;F;F;;18917;0000283456;3589087;283456;151098;8;1;;;01/09/2025 14:57;01/09/2025 15:35;01/09/2025 18:10;1;1;0;ARTHUR.SANTANA;WILLIAN.ARAUJO;1;363233;PAPELAO;109317;1;PAPELAO;30876;27893595621494;PESADO;AMARRADO;
390333;EXT.3S.2P PAR.2X0,75MM   3M BR.NEW POP   227786-FC;F;F;;28239;0000283456;3589087;283456;151142;8;1;;;01/09/2025 14:57;01/09/2025 15:36;01/09/2025 18:10;6;6;0;ARTHUR.SANTANA;WILLIAN.ARAUJO;1;363225;PAPELAO;109317;1;PAPELAO;30876;7897356527786;PESADO;PEÇA;
390332;ARAME GALVANIZADO ROLO 10m N.16          806116-HF;F;F;;18915;0000283456;3589087;283456;154659;8;1;;;01/09/2025 14:57;01/09/2025 15:37;01/09/2025 18:10;1;1;0;ARTHUR.SANTANA;WILLIAN.ARAUJO;1;363218;PAPELAO;109317;1;PAPELAO;30876;27893595621524;PESADO;AMARRADO;
390331;COLA MADEIRA  90gr                       -ALMAFLEX;F;F;;21746;0000283456;3589087;283456;150822;7;1;;;01/09/2025 14:57;01/09/2025 15:25;01/09/2025 18:10;1;1;0;ARTHUR.SANTANA;WILLIAN.ARAUJO;1;363219;PAPELAO;109317;1;PAPELAO;30876;17898405960193;PESADO;CAIXA;
390330;DOB.FERRO GALV.1.1/2" C/3             BLISTER-LOTH;F;F;;85574;0000283456;3589087;283456;151026;7;1;;;01/09/2025 14:57;01/09/2025 15:25;01/09/2025 18:10;3;3;0;ARTHUR.SANTANA;WILLIAN.ARAUJO;1;363236;PAPELAO;109317;1;PAPELAO;30876;7893853435166;PESADO;PEÇA;
390329;ESMALTE EXTRA RAPIDO AB.M.TABACO     1/4-RESICOLOR;F;F;;32252;0000283456;3589087;283456;154550;7;1;;;01/09/2025 14:57;01/09/2025 15:26;01/09/2025 18:10;1;1;0;ARTHUR.SANTANA;WILLIAN.ARAUJO;1;363196;PAPELAO;109317;1;PAPELAO;30876;7896155151246;PESADO;PEÇA;
390328;ESMALTE EXTRA RAPIDO AB.M.TABACO     1/4-RESICOLOR;F;F;;32252;0000283455;3589087;283455;154550;7;1;;;01/09/2025 14:57;01/09/2025 15:30;01/09/2025 16:02;2;2;2;MATHEUS.FERREIRA;BRUNO.KREMER;1;363196;PAPELAO;109317;1;PAPELAO;30876;7896155151246;PESADO;PEÇA;
390327;MOLA HID.AEREA PRATA BLISTER 302 45KG      SOPRANO;F;F;;25204;0000283455;3589087;283455;157225;6;1;;;01/09/2025 14:57;01/09/2025 15:19;01/09/2025 16:02;1;1;1;BRUNO.REIS;BRUNO.KREMER;1;363223;PAPELAO;109317;1;PAPELAO;30876;7892327035505;PESADO;PEÇA;
390326;LIMPA PEDRAS 1lt                          PROCLEAN;F;F;;20441;0000283455;3589087;283455;154405;6;1;;;01/09/2025 14:57;01/09/2025 15:19;01/09/2025 16:02;2;2;2;BRUNO.REIS;BRUNO.KREMER;1;363202;PAPELAO;109317;1;PAPELAO;30876;7898952078061;PESADO;PEÇA;
390325;DOB.FERRO GALV.2" C/3                 BLISTER-LOTH;F;F;;85575;0000283455;3589087;283455;150596;6;1;;;01/09/2025 14:57;01/09/2025 15:19;01/09/2025 16:02;3;3;3;BRUNO.REIS;BRUNO.KREMER;1;363200;PAPELAO;109317;1;PAPELAO;30876;7893853435210;PESADO;PEÇA;
390324;JOELHO 90º SOLDAVEL 50MM                -PLASTILIT;F;F;;30404;0000283455;3589087;283455;149882;4;1;;;01/09/2025 14:57;01/09/2025 15:17;01/09/2025 16:02;1;0;0;WILTON.SANTOS;BRUNO.KREMER;1;363222;PAPELAO;109317;1;PAPELAO;30876;17898067900056;PESADO;PACOTE;
390323;TORN.ESF.JD.LATAO 3/4X1/2"CB.AZUL    190127-BLUKIT;F;F;;21826;0000283455;3589087;283455;157120;4;1;;;01/09/2025 14:57;01/09/2025 15:09;01/09/2025 16:02;2;2;2;WILLIAN.COSTA;BRUNO.KREMER;1;363230;PAPELAO;109317;1;PAPELAO;30876;7897210479176;PESADO;PEÇA;
390322;LUVA SOLDAVEL 32MM                      -PLASTILIT;F;F;;30441;0000283455;3589087;283455;149819;4;1;;;01/09/2025 14:57;01/09/2025 15:07;01/09/2025 16:02;1;1;1;WILLIAN.COSTA;BRUNO.KREMER;1;363204;PAPELAO;109317;1;PAPELAO;30876;17898067900087;PESADO;PACOTE;
390321;REG.MAQ.LAVAR 1/2x3/4" BR/PR.            1985-HERC;F;F;;3067;0000283455;3589087;283455;161982;1;1;;;01/09/2025 14:57;01/09/2025 15:03;01/09/2025 16:02;1;1;1;ELIEZER.FERREIRA;BRUNO.KREMER;1;363238;PAPELAO;109317;1;PAPELAO;30876;7898059543677;PESADO;CAIXA;
390320;CAP ESGOTO 40mm                          593-KRONA;F;F;;10315;0000283455;3589087;283455;162288;1;1;;;01/09/2025 14:57;01/09/2025 15:02;01/09/2025 16:02;1;1;1;ELIEZER.FERREIRA;BRUNO.KREMER;1;363229;PAPELAO;109317;1;PAPELAO;30876;17897801301418;PESADO;CAIXA TEMP 2;
390319;LUVA SOLDAVEL 50mm                       439-KRONA;F;F;;10383;0000283455;3589087;283455;153893;1;1;;;01/09/2025 14:57;01/09/2025 15:03;01/09/2025 16:02;1;1;1;ELIEZER.FERREIRA;BRUNO.KREMER;1;363213;PAPELAO;109317;1;PAPELAO;30876;17897801300817;PESADO;CAIXA TEMP 2;
390318;TORN.PAREDE PIA 1/2" 15cm                1158-HERC;F;F;;3063;0000283455;3589087;283455;149318;1;1;;;01/09/2025 14:57;01/09/2025 15:03;01/09/2025 16:02;1;1;1;ELIEZER.FERREIRA;BRUNO.KREMER;1;363210;PAPELAO;109317;1;PAPELAO;30876;7898059540997;PESADO;CAIXA TEMP 2;
390317;LAMP.LED 80W/6500K E27-E40                    KIAN;F;F;;29685;0000283454;3589217;0787;163211;101;1;;;01/09/2025 14:55;01/09/2025 15:04;01/09/2025 15:19;2;2;2;WANDERSON.SILVA;CHECK_WEIGHT;3;363192;AGRO;109313;4;AGRO;30875;7899710016066;PESADO;PEÇA;
390316;PREGO C/CAB.10x10                           GERDAU;F;F;;970;0000283453;3589217;283453;163536;101;1;;;01/09/2025 14:57;01/09/2025 15:09;01/09/2025 16:19;1;1;1;JOAO.SOUSA;ENZO.NASCIMENTO;1;363190;PAPELAO;109313;4;PAPELAO;30875;7891738445620;PESADO;KILO;
390315;ROLO LA FIBRA POLIPOP C/CB.15CM        2015-COMPEL;F;F;;23813;0000283453;3589217;283453;163588;101;1;;;01/09/2025 14:57;01/09/2025 15:08;01/09/2025 16:19;3;3;3;JOAO.SOUSA;ENZO.NASCIMENTO;1;363187;PAPELAO;109313;4;PAPELAO;30875;7897613520154;PESADO;PEÇA;
390314;LAMP.LED 65W/6500K E27-E40                    KIAN;F;F;;29684;0000283453;3589217;283453;151902;101;1;;;01/09/2025 14:57;01/09/2025 15:11;01/09/2025 16:19;2;2;2;JOAO.SOUSA;ENZO.NASCIMENTO;1;363182;PAPELAO;109313;4;PAPELAO;30875;7899710016059;PESADO;PEÇA;
390313;CORANTE LIQUIDO PRETO 50ML                 -XADREZ;F;F;;1677;0000283453;3589217;283453;163356;101;1;;;01/09/2025 14:57;01/09/2025 15:07;01/09/2025 16:19;1;1;1;JOAO.SOUSA;ENZO.NASCIMENTO;1;363178;PAPELAO;109313;4;PAPELAO;30875;7891323075256;PESADO;CAIXA;
390312;ZARCAO UNIVERSAL CZ(ZARKOMAX)900ml     1/4-KOLIMAR;F;F;;31767;0000283453;3589217;283453;163308;101;1;;;01/09/2025 14:57;01/09/2025 15:10;01/09/2025 16:19;1;1;1;JOAO.SOUSA;ENZO.NASCIMENTO;1;363172;PAPELAO;109313;4;PAPELAO;30875;7898006037983;PESADO;PEÇA;
390311;FITA CREPE 48x50m                     710-ADELBRAS;F;F;;5166;0000283453;3589217;283453;151835;101;1;;;01/09/2025 14:57;01/09/2025 15:12;01/09/2025 16:19;2;2;2;JOAO.SOUSA;ENZO.NASCIMENTO;1;363170;PAPELAO;109313;4;PAPELAO;30875;7896603879067;PESADO;CAIXA TEMP 2;
390310;ANEL VEDACAO P/VASO C/GUIA           340105-BLUKIT;F;F;;21856;0000283453;3589217;283453;163296;101;1;;;01/09/2025 14:57;01/09/2025 15:07;01/09/2025 16:19;3;3;3;JOAO.SOUSA;ENZO.NASCIMENTO;1;363169;PAPELAO;109313;4;PAPELAO;30875;7897210482992;PESADO;PEÇA;
390309;FITA CREPE 18x50m                     710-ADELBRAS;F;F;;5161;0000283453;3589217;283453;150162;18;1;;;01/09/2025 14:57;01/09/2025 15:33;01/09/2025 16:19;1;1;1;KELVE.SILVA;ENZO.NASCIMENTO;1;363194;PAPELAO;109313;4;PAPELAO;30875;7896603846250;PESADO;CAIXA TEMP 2;
390308;CX.SOB.4x2 BR.(SIS.X) C/10pcs          62061-ILUMI;F;F;;21524;0000283453;3589217;283453;158959;17;1;;;01/09/2025 14:57;01/09/2025 15:31;01/09/2025 16:19;1;1;1;KELVE.SILVA;ENZO.NASCIMENTO;1;363186;PAPELAO;109313;4;PAPELAO;30875;7898542003060;PESADO;SACO;
390307;RESIST.ORIG.ADVANCED 127V/5500W  3055-Q LORENZETTI;F;F;;12767;0000283453;3589217;283453;150352;17;1;;;01/09/2025 14:57;01/09/2025 15:30;01/09/2025 16:19;1;1;1;KELVE.SILVA;ENZO.NASCIMENTO;1;363181;PAPELAO;109313;4;PAPELAO;30875;7896451837356;PESADO;PEÇA;
390306;ANEL BORRACHA ESGOTO 100MM                -ESTRELA;F;F;;27318;0000283453;3589217;283453;155832;15;1;;;01/09/2025 14:57;01/09/2025 15:25;01/09/2025 16:19;1;1;1;JOAO.MARCELO;ENZO.NASCIMENTO;1;363193;PAPELAO;109313;4;PAPELAO;30875;7898648031486;PESADO;PACOTE;
390305;MARTELO CB.MAD.20mm ACO                    B.CORTE;F;F;;31560;0000283452;3589217;283452;151193;15;1;;;01/09/2025 14:57;01/09/2025 19:13;01/09/2025 19:36;3;3;3;WALTER.HILARIO;VALDOMIRO.VITALINO;1;363173;PAPELAO;109313;4;PAPELAO;30875;7898181496278;PESADO;PEÇA;
390304;PARAF.MDF CB.CHATA PH.5,0x65(RP)     C/200-JOMARCA;F;F;;6760;0000283452;3589217;283452;155176;12;1;;;01/09/2025 14:57;01/09/2025 18:57;01/09/2025 19:36;1;1;1;MARCOS.MOTA;VALDOMIRO.VITALINO;1;363195;PAPELAO;109313;4;PAPELAO;30875;7892183035572;PESADO;CAIXA;
390303;ALICATE UNIV.08"                   COMBATT-B.CORTE;F;F;;29975;0000283452;3589217;283452;158417;12;1;;;01/09/2025 14:57;01/09/2025 18:57;01/09/2025 19:36;3;3;3;MARCOS.MOTA;VALDOMIRO.VITALINO;1;363191;PAPELAO;109313;4;PAPELAO;30875;7898181496858;PESADO;PEÇA;
390302;PROTETOR AUDITIVO C/CORDA SILICONE         1290-3M;F;F;;30127;0000283452;3589217;283452;157931;10;1;;;01/09/2025 14:57;01/09/2025 18:02;01/09/2025 19:36;4;4;4;MARCOS.MOTA;VALDOMIRO.VITALINO;1;363180;PAPELAO;109313;4;PAPELAO;30875;7891040224968;PESADO;PEÇA;
390301;FITA CREPE 24x50m                     710-ADELBRAS;F;F;;5163;0000283452;3589217;283452;151517;10;1;;;01/09/2025 14:57;01/09/2025 18:53;01/09/2025 19:36;1;0;0;MARCOS.MOTA;VALDOMIRO.VITALINO;1;363171;PAPELAO;109313;4;PAPELAO;30875;7896603802881;PESADO;CAIXA TEMP 2;
390300;REFIL HF 40 UNIV.rosca longa                 HIDRO;F;F;;22081;0000283452;3589217;283452;151129;8;1;;;01/09/2025 14:57;01/09/2025 17:56;01/09/2025 19:36;2;2;2;MARCOS.MOTA;VALDOMIRO.VITALINO;1;363183;PAPELAO;109313;4;PAPELAO;30875;7896811103299;PESADO;PEÇA;
390299;LAMP.LED 15W/6500K                          -AVANT;F;F;;23218;0000283452;3589217;283452;151127;8;1;;;01/09/2025 14:57;01/09/2025 17:55;01/09/2025 19:36;1;1;1;MARCOS.MOTA;VALDOMIRO.VITALINO;1;363176;PAPELAO;109313;4;PAPELAO;30875;17899452032130;PESADO;CAIXA;
390298;LAMP.LED 09W/6500K                          -AVANT;F;F;;23215;0000283452;3589217;283452;154575;7;1;;;01/09/2025 14:57;01/09/2025 17:19;01/09/2025 19:36;1;1;1;ARTHUR.SANTANA;VALDOMIRO.VITALINO;1;363184;PAPELAO;109313;4;PAPELAO;30875;17898238937270;PESADO;CAIXA;
