Código	Descrição	Situação	Situação Conferência	Situação Sorter	Cod. SKU	Num. Picking	Num. Pedido	Num. Caixa Plástica	Num. Endereço	Num. Posto	Num. Conferencia	Num. Controle	Cor LED	Data Início	Data Finalização	Data Conferência	Quantidade	Quantidade Separada	Quantidade Conferida	Usuário Operador	Usuário Conferência	Livre 1	Livre 2	Livre 3	Livre 4	Livre 5	Livre 6	Livre 6	Livre 6	Livre 6	Livre 10
404970	TAPA FURO 20MM                            -ESTRELA	P	P		27323	286517	3591637	286517	158820	16				02/09/2025 21:21			2	0	0			1	376483	PAPELAO	109391	10	PAPELAO	31859	7,89894E+12	PESADO	PEÇA
404971	"TORN.ESF.JD.ZAMAC 1/2"" CB.VM.             10400-HF"	P	P		12255	286517	3591637	286517	150350	17				02/09/2025 21:21			10	0	0			1	376434	PAPELAO	109391	10	PAPELAO	31859	12255	PESADO	PEÇA
404972	ESPACADOR/NIVELADOR 1,5MM C/100PCS     -NIVELAPISO	P	P		19776	286517	3591637	286517	150293	17				02/09/2025 21:21			6	0	0			1	376458	PAPELAO	109391	10	PAPELAO	31859	7,89863E+12	PESADO	SACO
404973	SILICONE 256gr TRANSP.                    -TEKBOND	P	P		30798	286517	3591637	286517	163162	101				02/09/2025 21:21			5	0	0			1	376470	PAPELAO	109391	10	PAPELAO	31859	7,89847E+12	PESADO	PEÇA
404974	SILICONE 256gr TRANSP.                    -TEKBOND	P	P		30798	286518	3591637	286518	163162	101				02/09/2025 21:21			7	0	0			1	376470	PAPELAO	109391	10	PAPELAO	31859	7,89847E+12	PESADO	PEÇA
404975	ROLO LA FIBRA POLIPOP C/CB.15CM        2015-COMPEL	P	P		23813	286518	3591637	286518	163588	101				02/09/2025 21:21			12	0	0			1	376441	PAPELAO	109391	10	PAPELAO	31859	7,89761E+12	PESADO	PEÇA
404976	ESPACADOR/NIVELADOR 1MM C/100PCS       -NIVELAPISO	P	P		19775	286518	3591637	286518	163251	101				02/09/2025 21:21			8	0	0			1	376443	PAPELAO	109391	10	PAPELAO	31859	7,89863E+12	PESADO	SACO
404977	ESPACADOR/NIVELADOR 1MM C/100PCS       -NIVELAPISO	P	P		19775	286519	3591637	286519	163251	101				02/09/2025 21:21			2	0	0			1	376443	PAPELAO	109391	10	PAPELAO	31859	7,89863E+12	PESADO	SACO
404978	SUPORTE P/ROLO C/BUCHA 23CM            1028-COMPEL	P	P		3616	286519	3591637	286519	163411	101				02/09/2025 21:21			11	0	0			1	376448	PAPELAO	109391	10	PAPELAO	31859	7,89761E+12	PESADO	PEÇA
404979	SUPORTE P/ROLO C/BUCHA 23CM            1028-COMPEL	P	P		3616	286520	3591637	286520	163411	101				02/09/2025 21:21			13	0	0			1	376448	PAPELAO	109391	10	PAPELAO	31859	7,89761E+12	PESADO	PEÇA
404980	"TORN.JD.1/2""x3/4""                        1128-HERC"	P	P		3065	286521	3591637	286521	163472	101				02/09/2025 21:21			1	0	0			1	376449	PAPELAO	109391	10	PAPELAO	31859	7,89806E+12	PESADO	CAIXA
404981	TORN.MESA COZ.MOVEL GOURMET 1467 C63 CR.ABS  -LEAO	P	P		32970	286521	3591637	286521	159914	101				02/09/2025 21:21			1	0	0			1	376452	PAPELAO	109391	10	PAPELAO	31859	7,89962E+12	PESADO	PEÇA
404982	TORN.MESA FILTRO MOVEL PLUS BR.              -HERC	P	P		31683	286521	3591637	286521	163500	101				02/09/2025 21:21			1	0	0			1	376455	PAPELAO	109391	10	PAPELAO	31859	7,89867E+12	PESADO	PEÇA
404983	"COLHER PEDREIRO 08""                    -TRAMONTINA"	P	P		19589	286521	3591637	286521	163170	101				02/09/2025 21:21			2	0	0			1	376457	PAPELAO	109391	10	PAPELAO	31859	7,89112E+12	PESADO	PEÇA
404984	RAB.FLEXIVEL TRANCADO 40CM F/M            -ESTEVES	P	P		1498	286521	3591637	286521	152237	101				02/09/2025 21:21			2	0	0			1	376466	PAPELAO	109391	10	PAPELAO	31859	7,89159E+12	PESADO	PEÇA
404985	ROLO LA ECONOMICO 23CM                773/19-ATLAS	P	P		27267	286521	3591637	286521	152053	101				02/09/2025 21:21			6	0	0			1	376469	PAPELAO	109391	10	PAPELAO	31859	7,89638E+12	PESADO	PEÇA
404986	"ALICATE UNIV.08""                            576-HF"	P	P		20701	286521	3591637	286521	163203	101				02/09/2025 21:21			3	0	0			1	376472	PAPELAO	109391	10	PAPELAO	31859	7,89697E+12	PESADO	PEÇA
404987	CUNHA ESPACADOR/NIVELADOR C/50PCS      -NIVELAPISO	P	P		29710	286521	3591637	286521	163368	101				02/09/2025 21:21			2	0	0			1	376473	PAPELAO	109391	10	PAPELAO	31859	7,89863E+12	PESADO	SACO
404988	CUNHA ESPACADOR/NIVELADOR C/50PCS      -NIVELAPISO	P	P		29710	286522	3591637	286522	163368	101				02/09/2025 21:21			17	0	0			1	376473	PAPELAO	109391	10	PAPELAO	31859	7,89863E+12	PESADO	SACO
404989	CUNHA ESPACADOR/NIVELADOR C/50PCS      -NIVELAPISO	P	P		29710	286523	3591637	286523	163368	101				02/09/2025 21:21			17	0	0			1	376473	PAPELAO	109391	10	PAPELAO	31859	7,89863E+12	PESADO	SACO
404990	CUNHA ESPACADOR/NIVELADOR C/50PCS      -NIVELAPISO	P	P		29710	286524	3591637	286524	163368	101				02/09/2025 21:21			17	0	0			1	376473	PAPELAO	109391	10	PAPELAO	31859	7,89863E+12	PESADO	SACO
404991	CUNHA ESPACADOR/NIVELADOR C/50PCS      -NIVELAPISO	P	P		29710	286525	3591637	286525	163368	101				02/09/2025 21:21			7	0	0			1	376473	PAPELAO	109391	10	PAPELAO	31859	7,89863E+12	PESADO	SACO
404992	NOVA DUCHA 3T.127v/5500w               D155-SINTEX	P	P		5850	286525	3591637	286525	163358	101				02/09/2025 21:21			10	0	0			1	376477	PAPELAO	109391	10	PAPELAO	31859	7,8967E+12	PESADO	PEÇA
404993	JOELHO 45º ESGOTO 40mm                   611-KRONA	P	P		10331	286526	3591637	286526	163498	101				02/09/2025 21:21			2	0	0			1	376481	PAPELAO	109391	10	PAPELAO	31859	1,78978E+13	PESADO	CAIXA
404994	TORN.PAREDE COZ.GOURMET 1168 C50 CR.  TGJ003-ALPHA	P	P		33472	286526	3591637	286526	156601	101				02/09/2025 21:21			1	0	0			1	376482	PAPELAO	109391	10	PAPELAO	31859	7,89854E+12	PESADO	PEÇA
404995	BUCHA 08                            C/1000-TRIFIXI	P	P		85109	286526	3591637	286526	163275	101				02/09/2025 21:21			1	0	0			1	376487	PAPELAO	109391	10	PAPELAO	31859	7,89744E+12	PESADO	SACO
404996	ROLO LA ANTI-RESPINGO ECONOMICO S/CB.23cm  -CASTOR	P	P		29948	286526	3591637	286526	163457	101				02/09/2025 21:21			2	0	0			1	376488	PAPELAO	109391	10	PAPELAO	31859	1,7898E+13	PESADO	CAIXA
405126	"JOELHO 90º AZUL B.LATAO 25X1/2""            FORTLEV"	P	P		27085	286544	3591674	286544	157050	3				02/09/2025 21:21			2	0	0			1	376624	PAPELAO	109391	8	PAPELAO	31868	1,78985E+13	PESADO	SACO
405127	"COLHER PEDREIRO 08""                      233028-HF"	P	P		609	286544	3591674	286544	163057	5				02/09/2025 21:21			12	0	0			1	376620	PAPELAO	109391	8	PAPELAO	31868	7,89359E+12	PESADO	PEÇA
405128	CORANTE LIQUIDO AMARELO 50ML               -XADREZ	P	P		1673	286545	3591674	286545	150724	10				02/09/2025 21:21			1	0	0			1	376618	PAPELAO	109391	8	PAPELAO	31868	7,89132E+12	PESADO	CAIXA TEMP 2
405129	CORANTE LIQUIDO MARROM 50ML                -XADREZ	P	P		1675	286545	3591674	286545	150552	15				02/09/2025 21:21			1	0	0			1	376621	PAPELAO	109391	8	PAPELAO	31868	7,89132E+12	PESADO	CAIXA TEMP 2
405130	ESPACADOR/NIVELADOR 1,5MM C/100PCS     -NIVELAPISO	P	P		19776	286545	3591674	286545	150293	17				02/09/2025 21:21			19	0	0			1	376622	PAPELAO	109391	8	PAPELAO	31868	7,89863E+12	PESADO	SACO
405131	ESPACADOR/NIVELADOR 1,5MM C/100PCS     -NIVELAPISO	F	F		19776	286546	3591674	545	150293	17	1			02/09/2025 21:22	02/09/2025 21:44	02/09/2025 21:45	6	6	6	ARTHUR.SILVA	CHECK_WEIGHT	3	376622	AGRO	109391	8	AGRO	31868	7,89863E+12	PESADO	SACO
405133	CUNHA ESPACADOR/NIVELADOR C/50PCS      -NIVELAPISO	F	F		29710	286546	3591674	545	163368	101	1			02/09/2025 21:22	02/09/2025 21:28	02/09/2025 21:45	1	1	1	FABRICIO.SILVA	CHECK_WEIGHT	3	376623	AGRO	109391	8	AGRO	31868	7,89863E+12	PESADO	SACO
405132	CORANTE LIQUIDO PRETO 50ML                 -XADREZ	F	F		1677	286546	3591674	545	163356	101	1			02/09/2025 21:22	02/09/2025 21:28	02/09/2025 21:45	1	1	1	FABRICIO.SILVA	CHECK_WEIGHT	3	376619	AGRO	109391	8	AGRO	31868	7,89132E+12	PESADO	CAIXA
405393	CORANTE LIQUIDO VERDE 50ML                 -XADREZ	P	P		1678	286594	3591294	349	150617	12				02/09/2025 21:22			2	0	0			3	376870	AGRO	109390	6	AGRO	31892	7,89132E+12	PESADO	CAIXA TEMP 2
405394	BOLSA LIGACAO EXCENTRICA P/VASO      BS12/AS-ASTRA	P	P		32692	286594	3591294	349	153669	15				02/09/2025 21:22			1	0	0			3	376871	AGRO	109390	6	AGRO	31892	7,89122E+12	PESADO	PEÇA
405395	"CARRAPETA P/TORN.3/4"" C/100            1030-2-HERC"	P	P		3086	286594	3591294	349	155734	15				02/09/2025 21:22			1	0	0			3	376872	AGRO	109390	6	AGRO	31892	7,89806E+12	PESADO	SACO
405396	"DISCO FLAP FERRO 4.1/2"" GRAO 80          370480-HF"	P	P		2608	286594	3591294	349	156201	19				02/09/2025 21:22			10	0	0			3	376863	AGRO	109390	6	AGRO	31892	7,89359E+12	PESADO	PEÇA
405397	DRIVER P/LUM.LED IP20 12-24W 127/220V        MBLED	F	P		27069	286594	3591294	349	163348	101	1			02/09/2025 21:22	02/09/2025 21:25		10	10	0	JORGE.SOUSA		3	376865	AGRO	109390	6	AGRO	31892	7,89869E+12	PESADO	PEÇA
405398	LAMP.LED 30W/6500K                            KIAN	F	P		20917	286594	3591294	349	163242	101	1			02/09/2025 21:22	02/09/2025 21:27		20	20	0	JORGE.SOUSA		3	376868	AGRO	109390	6	AGRO	31892	7,89971E+12	PESADO	PEÇA
405399	BOLSA LIGACAO EXCENTRICA P/VASO           -ESTRELA	F	P		27337	286594	3591294	349	163329	101	1			02/09/2025 21:22	02/09/2025 21:33		3	3	0	JORGE.SOUSA		3	376869	AGRO	109390	6	AGRO	31892	7,89894E+12	PESADO	PEÇA
405310	"ENGATE RAPIDO P/MANG.1/2""              -TRAMONTINA"	F	P		20623	286579	3590662	743	163302	101	1			02/09/2025 21:22	02/09/2025 21:28		5	5	0	RUAN.ARAUJO		3	376787	AGRO	109391	24	AGRO	31886	2,78911E+13	PESADO	PACOTE
405309	"UNIAO P/MANG.1/2""                      -TRAMONTINA"	F	P		20625	286579	3590662	743	151437	9	1			02/09/2025 21:22	02/09/2025 21:41		2	0	0	LUCAS.JESUS		3	376788	AGRO	109391	24	AGRO	31886	5,78911E+13	PESADO	SACO
404806	INT.1S.+TOM.10A.BR.               80200/SLIM-ILUMI	F	P		86776	286493	3591610	286493	150750	10	1			02/09/2025 21:22	02/09/2025 21:29		5	5	0	MOISES.LEITE		1	376332	PAPELAO	109391	13	PAPELAO	31857	7,89854E+12	PESADO	PEÇA
404807	FITA ALUM.AUTO ADES.15cmx10mx0,8mm        DPLASTIC	F	P		32155	286493	3591610	286493	151492	12	1			02/09/2025 21:22	02/09/2025 21:31		8	8	0	ISRAEL.LAURINDO		1	376330	PAPELAO	109391	13	PAPELAO	31857	7,89868E+12	PESADO	ROLO
404808	TOM.DUPLA 10A.BR.MONOBLOCO        80120/SLIM-ILUMI	F	P		86794	286493	3591610	286493	158485	13	1			02/09/2025 21:22	02/09/2025 21:36		1	1	0	ISRAEL.LAURINDO		1	376326	PAPELAO	109391	13	PAPELAO	31857	3,78985E+13	PESADO	CAIXA
404809	FITA ALUM.AUTO ADES.10cmx10mx1mm           -CIPLAK	F	P		12858	286493	3591610	286493	151247	14	1			02/09/2025 21:22	02/09/2025 21:45		2	2	0	MATHEUS.ALVES		1	376324	PAPELAO	109391	13	PAPELAO	31857	7,89808E+12	PESADO	ROLO
404810	FITA ALUM.AUTO ADES.10cmx10mx1mm           -CIPLAK	F	F		12858	286494	3591610	286494	151247	14	1			02/09/2025 21:22	02/09/2025 21:44	02/09/2025 21:45	12	12	12	ISRAEL.LAURINDO	CHECK_WEIGHT	1	376324	PAPELAO	109391	13	PAPELAO	31857	7,89808E+12	PESADO	ROLO
404811	FITA ALUM.AUTO ADES.10cmx10mx1mm           -CIPLAK	F	P		12858	286495	3591610	286495	151247	14	1			02/09/2025 21:22	02/09/2025 21:40		1	1	0	MATHEUS.ALVES		1	376324	PAPELAO	109391	13	PAPELAO	31857	7,89808E+12	PESADO	ROLO
404812	TOM.DUPLA 10A.BR.MONOBLOCO     201200/STYLUS-ILUMI	P	P		17793	286495	3591610	286495	150518	15				02/09/2025 21:22			1	0	0			1	376327	PAPELAO	109391	13	PAPELAO	31857	3,78985E+13	PESADO	CAIXA
404813	MARTELO CB.MAD.20mm ACO                    B.CORTE	P	P		31560	286495	3591610	286495	151193	15				02/09/2025 21:22			6	0	0			1	376329	PAPELAO	109391	13	PAPELAO	31857	7,89818E+12	PESADO	PEÇA
404814	PINO FEMEA 3P.10A BR.                1433PCT-ILUMI	P	P		17826	286495	3591610	286495	150289	17				02/09/2025 21:22			5	0	0			1	376331	PAPELAO	109391	13	PAPELAO	31857	7,89832E+12	PESADO	CAIXA
404815	MARTELO CB.MAD.29mm ACO                    B.CORTE	F	P		31561	286495	3591610	286495	163399	101	1			02/09/2025 21:22	02/09/2025 21:34		16	16	0	FABRICIO.SILVA		1	376328	PAPELAO	109391	13	PAPELAO	31857	7,89818E+12	PESADO	PEÇA
405077	VEDACIT   900ML                           -VEDACIT	F	F		32870	286536	3591630	610	152119	101	1			02/09/2025 21:23	02/09/2025 21:28	02/09/2025 21:36	1	1	1	WELESON.RODRIGUES	CHECK_WEIGHT	3	376571	AGRO	109391	16	AGRO	31863	1,78973E+13	PESADO	CAIXA
405076	PREGO ACO ZINCADO.C/C 17x21         C/100-MULTIFIX	F	F		32666	286536	3591630	610	155275	13	1			02/09/2025 21:23	02/09/2025 21:34	02/09/2025 21:36	20	20	20	ISRAEL.LAURINDO	CHECK_WEIGHT	3	376570	AGRO	109391	16	AGRO	31863	7,89851E+12	PESADO	SACO
405078	VEDACIT   900ML                           -VEDACIT	F	F		32870	286537	3591630	368	152119	101	1			02/09/2025 21:23	02/09/2025 21:28	02/09/2025 21:43	1	1	1	ALEX.FREITAS	CHECK_WEIGHT	3	376571	AGRO	109391	16	AGRO	31863	1,78973E+13	PESADO	CAIXA
405174	PARAF.MAD.CB.CHATA FC RS 6,1x90(RP)ZI  C/100-31646	F	P		22601	286555	3590628	286555	153730	1	1			02/09/2025 21:23	02/09/2025 21:36		1	1	0	ALISON.PEREIRA		1	376675	PAPELAO	109391	21	PAPELAO	31873	7,89218E+12	PESADO	CAIXA
405176	PLACA 4x2 CEGA BR.                 ARIA-TRAMONTINA	F	P		31969	286555	3590628	286555	154030	3	1			02/09/2025 21:23	02/09/2025 21:38		10	10	0	ELIASJ		1	376679	PAPELAO	109391	21	PAPELAO	31873	7,89144E+12	PESADO	PEÇA
405175	"JOELHO 90 ROSCAVEL 3/4""                  257-KRONA"	F	P		10330	286555	3590628	286555	162056	3	1			02/09/2025 21:23	02/09/2025 21:39		1	1	0	ELIASJ		1	376667	PAPELAO	109391	21	PAPELAO	31873	1,78978E+13	PESADO	CAIXA TEMP 3
405178	PARAF.MDF CB.CHATA PH.3,0x12(RI)    C/1000-JOMARCA	P	P		6653	286555	3590628	286555	157368	6				02/09/2025 21:23			1	0	0			1	376672	PAPELAO	109391	21	PAPELAO	31873	7,89218E+12	PESADO	CAIXA
405177	"NIPEL ROSCAVEL 1/2""                      287-KRONA"	F	P		10392	286555	3590628	286555	154235	4	1			02/09/2025 21:23	02/09/2025 21:42		1	1	0	GUSTAVO.SANTANA		1	376665	PAPELAO	109391	21	PAPELAO	31873	1,78978E+13	PESADO	CAIXA TEMP 3
405179	TOM.TRIPLA 10A BR.                 ARIA-TRAMONTINA	P	P		32016	286555	3590628	286555	154473	7				02/09/2025 21:23			2	0	0			1	376662	PAPELAO	109391	21	PAPELAO	31873	7,89144E+12	PESADO	PEÇA
405180	PLACA 4x4 CEGA BR.                 ARIA-TRAMONTINA	P	P		31976	286555	3590628	286555	157458	7				02/09/2025 21:23			6	0	0			1	376666	PAPELAO	109391	21	PAPELAO	31873	7,89144E+12	PESADO	PEÇA
405181	INT.2S.+TOM.20A.BR.                ARIA-TRAMONTINA	P	P		32001	286555	3590628	286555	157495	7				02/09/2025 21:23			6	0	0			1	376668	PAPELAO	109391	21	PAPELAO	31873	7,89144E+12	PESADO	PEÇA
405182	GANCHO ADESIVO OVAL  1K C/3  BR.     2503-PRIMAFER	P	P		27058	286555	3590628	286555	151140	8				02/09/2025 21:23			3	0	0			1	376663	PAPELAO	109391	21	PAPELAO	31873	7,896E+12	PESADO	Cartela
405183	LUVA COURO VAQUETA MISTA PUNHO 07cm         VALCAN	P	P		26634	286555	3590628	286555	151094	8				02/09/2025 21:23			6	0	0			1	376670	PAPELAO	109391	21	PAPELAO	31873	7,89895E+12	PESADO	PAR
405184	ROLO LA FIBRAS SUPER S/CB.23cm         323/25-ROMA	P	P		28316	286555	3590628	286555	151167	8				02/09/2025 21:23			2	0	0			1	376678	PAPELAO	109391	21	PAPELAO	31873	7,8916E+12	PESADO	PEÇA
405185	TOM.TRIPLA 20A BR.                 ARIA-TRAMONTINA	P	P		32014	286555	3590628	286555	157942	10				02/09/2025 21:23			2	0	0			1	376671	PAPELAO	109391	21	PAPELAO	31873	7,89144E+12	PESADO	PEÇA
405186	GANCHO ADESIVO OVAL 700g C/3 BR.     2502-PRIMAFER	P	P		27059	286555	3590628	286555	158116	11				02/09/2025 21:23			3	0	0			1	376677	PAPELAO	109391	21	PAPELAO	31873	7,896E+12	PESADO	Cartela
405187	RAB.PVC 1,00M                            745-KRONA	P	P		13184	286555	3590628	286555	163096	14				02/09/2025 21:23			1	0	0			1	376673	PAPELAO	109391	21	PAPELAO	31873	1,78978E+13	PESADO	CAIXA
405188	DISJ.CURVA C DIN 1X32A                  TRAMONTINA	P	P		23092	286555	3590628	286555	151020	15				02/09/2025 21:23			12	0	0			1	376676	PAPELAO	109391	21	PAPELAO	31873	7,89144E+12	PESADO	PEÇA
405189	PARAF.MDF CB.CHATA PH.5,0x40(RP)     C/500-JOMARCA	P	P		6750	286555	3590628	286555	158972	17				02/09/2025 21:23			1	0	0			1	376674	PAPELAO	109391	21	PAPELAO	31873	7,89218E+12	PESADO	CAIXA
405190	GANCHO P/REDE SOBREPOR                         -WS	F	P		31170	286555	3590628	286555	163215	101	1			02/09/2025 21:23	02/09/2025 21:28		4	4	0	RUAN.ARAUJO		1	376664	PAPELAO	109391	21	PAPELAO	31873	7,89849E+12	PESADO	SACO
405140	MASCARA DOB.C/VALV.AZUL PFF2 PRO SAFETY  DELTAPLUS	F	F		30241	286548	3591673	1234	151884	101	1			02/09/2025 21:23	02/09/2025 21:29	02/09/2025 21:34	13	13	13	WELESON.RODRIGUES	CHECK_WEIGHT	3	376625	AGRO	109391	1	AGRO	31869	3,29525E+12	PESADO	PEÇA
405141	CORANTE LIQUIDO PRETO 50ML                 -XADREZ	F	F		1677	286548	3591673	1234	163356	101	1			02/09/2025 21:23	02/09/2025 21:25	02/09/2025 21:34	1	1	1	WELESON.RODRIGUES	CHECK_WEIGHT	3	376626	AGRO	109391	1	AGRO	31869	7,89132E+12	PESADO	CAIXA
405142	CORANTE LIQUIDO VERMELHO 50ML              -XADREZ	F	F		1679	286548	3591673	1234	163374	101	1			02/09/2025 21:23	02/09/2025 21:26	02/09/2025 21:34	1	1	1	WELESON.RODRIGUES	CHECK_WEIGHT	3	376631	AGRO	109391	1	AGRO	31869	32865	PESADO	CAIXA
405191	GANCHO P/REDE SOBREPOR                         -WS	F	F		31170	286556	3590628	279	163215	101	1			02/09/2025 21:23	02/09/2025 21:31	02/09/2025 21:42	8	8	8	CELIO.FERREIRA	CHECK_WEIGHT	3	376664	AGRO	109391	21	AGRO	31873	7,89849E+12	PESADO	SACO
405015	CORANTE LIQUIDO VERDE 50ML                 -XADREZ	F	F		1678	286528	3591615	406	150617	12	1			02/09/2025 21:24	02/09/2025 21:32		2	2	2	ISRAEL.LAURINDO		3	376529	AGRO	109391	11	AGRO	31860	7,89132E+12	PESADO	CAIXA TEMP 2
405016	INT.2S.BR.                       2018/STYLUS-ILUMI	F	P		11553	286528	3591615	406	151570	12	1			02/09/2025 21:24	02/09/2025 21:35		10	0	0	MATHEUS.ALVES		3	376499	AGRO	109391	11	AGRO	31860	7,89832E+12	PESADO	PEÇA
405018	PARAF.SEXT.ZINCADO 5/16x2.1/2          C/100-11609	F	F		13276	286528	3591615	406	155400	13	1			02/09/2025 21:24	02/09/2025 21:39		4	4	4	ISRAEL.LAURINDO		3	376542	AGRO	109391	11	AGRO	31860	7,89218E+12	PESADO	CAIXA
405017	"TRINCHA MEDIA GRIS CB.PR.3""            700E-CONDOR"	F	F		85382	286528	3591615	406	160255	13	1			02/09/2025 21:24	02/09/2025 21:40		1	1	1	ISRAEL.LAURINDO		3	376506	AGRO	109391	11	AGRO	31860	1,78994E+13	PESADO	PACOTE
405019	PARAF.SEXT.ZINCADO 5/16x2.1/2          C/100-11609	F	P		13276	286529	3591615	286529	155400	13	1			02/09/2025 21:24	02/09/2025 21:41		2	2	0	ISRAEL.LAURINDO		1	376542	PAPELAO	109391	11	PAPELAO	31860	7,89218E+12	PESADO	CAIXA
405023	OBTURADOR Cx.ACOP.SAIDA PR.BLISTER    KSO/AS-ASTRA	F	P		86656	286529	3591615	286529	151231	14	1			02/09/2025 21:24	02/09/2025 21:42		2	2	0	MATHEUS.ALVES		1	376538	PAPELAO	109391	11	PAPELAO	31860	7,89122E+12	PESADO	UNIDADE
405021	SOQ.2P.NYLON 150W PR.                1701PCT-ILUMI	F	P		13167	286529	3591615	286529	151214	14	1			02/09/2025 21:24	02/09/2025 21:42		1	1	0	MATHEUS.ALVES		1	376528	PAPELAO	109391	11	PAPELAO	31860	7,89849E+12	PESADO	CAIXA
405022	PARAF.MDF CB.CHATA PH.4,0x45(RP)     C/500-JOMARCA	F	P		6714	286529	3591615	286529	155462	14	1			02/09/2025 21:24	02/09/2025 21:43		2	2	0	MATHEUS.ALVES		1	376531	PAPELAO	109391	11	PAPELAO	31860	7,89218E+12	PESADO	CAIXA
405020	LUM.EMERG.BIVOLT(30 LEDs)          LEA31-INTELBRAS	F	P		31341	286529	3591615	286529	158608	14	1			02/09/2025 21:24	02/09/2025 21:44		3	3	0	MATHEUS.ALVES		1	376523	PAPELAO	109391	11	PAPELAO	31860	7,8993E+12	PESADO	PEÇA
405024	INT.1S.+TOM.10A.BR.(SIS.X)             63200-ILUMI	P	P		13172	286529	3591615	286529	158674	15				02/09/2025 21:24			6	0	0			1	376503	PAPELAO	109391	11	PAPELAO	31860	7,89849E+12	PESADO	PEÇA
405027	LUM.LED QD.EMB.12W/6500K                    -AVANT	P	P		23032	286529	3591615	286529	150566	15				02/09/2025 21:24			4	0	0			1	376517	PAPELAO	109391	11	PAPELAO	31860	7,89945E+12	PESADO	PEÇA
405026	CORANTE LIQUIDO MARROM 50ML                -XADREZ	F	P		1675	286529	3591615	286529	150552	15	1			02/09/2025 21:24	02/09/2025 21:45		2	2	0	ARTHUR.SILVA		1	376515	PAPELAO	109391	11	PAPELAO	31860	7,89132E+12	PESADO	CAIXA TEMP 2
405025	TOM.DUPLA 10A.BR.MONOBLOCO     201200/STYLUS-ILUMI	P	P		17793	286529	3591615	286529	150518	15	1			02/09/2025 21:24	02/09/2025 21:45		1	0	0	ARTHUR.SILVA		1	376512	PAPELAO	109391	11	PAPELAO	31860	3,78985E+13	PESADO	CAIXA
405028	PINO FEMEA 3P.10A BR.                1433PCT-ILUMI	P	P		17826	286529	3591615	286529	150289	17				02/09/2025 21:24			2	0	0			1	376514	PAPELAO	109391	11	PAPELAO	31860	7,89832E+12	PESADO	CAIXA
405029	ESTILETE C/1 LAMINA 18mm ABS               B.CORTE	P	P		29972	286529	3591615	286529	159080	17				02/09/2025 21:24			2	0	0			1	376534	PAPELAO	109391	11	PAPELAO	31860	7,89818E+12	PESADO	PEÇA
405030	REFLETOR LED  50W/6500K SLIM                -AVANT	P	P		23052	286529	3591615	286529	159190	18				02/09/2025 21:24			2	0	0			1	376537	PAPELAO	109391	11	PAPELAO	31860	7,89983E+12	PESADO	PEÇA
405031	ESTILETE C/1 LAMINA 18mm PP                B.CORTE	P	P		29973	286529	3591615	286529	156025	18				02/09/2025 21:24			10	0	0			1	376500	PAPELAO	109391	11	PAPELAO	31860	7,89818E+12	PESADO	PEÇA
405032	LAMINA P/ESTILETE 09mm C/10pcs            80720-HF	P	P		18324	286529	3591615	286529	159549	19				02/09/2025 21:24			10	0	0			1	376522	PAPELAO	109391	11	PAPELAO	31860	6,92272E+12	PESADO	PEÇA
405033	PASSA FIO C/CB.ACO 15m CZ.               -MEGATRON	F	P		19763	286529	3591615	286529	163213	101	1			02/09/2025 21:24	02/09/2025 21:34		3	3	0	CELIO.FERREIRA		1	376504	PAPELAO	109391	11	PAPELAO	31860	7,89928E+12	PESADO	PEÇA
405034	PASSA FIO C/CB.ACO 15m CZ.               -MEGATRON	F	F		19763	286530	3591615	286530	163213	101	1			02/09/2025 21:24	02/09/2025 21:37		1	1	1	ALEX.FREITAS		1	376504	PAPELAO	109391	11	PAPELAO	31860	7,89928E+12	PESADO	PEÇA
405039	SERRA MANUAL BIM.UNIQUE 18D    KBS1218-10-STARRETT	F	P		15001	286530	3591615	286530	163424	101	1			02/09/2025 21:24	02/09/2025 21:29		3	3	0	ALEX.FREITAS		1	376519	PAPELAO	109391	11	PAPELAO	31860	7,89127E+12	PESADO	CAIXA
405038	CORANTE LIQUIDO PRETO 50ML                 -XADREZ	F	P		1677	286530	3591615	286530	163356	101	1			02/09/2025 21:24	02/09/2025 21:29		2	2	0	ALEX.FREITAS		1	376518	PAPELAO	109391	11	PAPELAO	31860	7,89132E+12	PESADO	CAIXA
405036	PINO MACHO 2P.PRENSA 20A BR.        14241PCT-ILUMI	F	P		21525	286530	3591615	286530	163148	101	1			02/09/2025 21:24	02/09/2025 21:38		10	10	0	ALEX.FREITAS		1	376508	PAPELAO	109391	11	PAPELAO	31860	7,89832E+12	PESADO	PEÇA
405035	REFLETOR LED  30W/6500K SLIM                -AVANT	F	F		23051	286530	3591615	286530	163502	101	1			02/09/2025 21:24	02/09/2025 21:35		2	2	2	ALEX.FREITAS		1	376507	PAPELAO	109391	11	PAPELAO	31860	7,89983E+12	PESADO	PEÇA
405037	CX.P/1 DISJ.SOBREPOR                  620650-ILUMI	F	F		21529	286530	3591615	286530	163382	101	1			02/09/2025 21:24	02/09/2025 21:36		2	2	2	ALEX.FREITAS		1	376513	PAPELAO	109391	11	PAPELAO	31860	7,89849E+12	PESADO	PEÇA
405041	PINO 3 SAIDAS 3P.10A BR.            12270PCT-ILUMI	F	F		17825	286530	3591615	286530	163490	101	1			02/09/2025 21:24	02/09/2025 21:36		1	1	1	ALEX.FREITAS		1	376532	PAPELAO	109391	11	PAPELAO	31860	7,89854E+12	PESADO	CAIXA
